publish_date,company_name,industry,industry_raw,recruit_types,recruit_type_raw,company_nature,company_nature_raw,target_raw,grade_min,grade_max,education,positions,cities,notice_url,apply_url,deadline,deadline_date,remark
2026-04-01,贝思公司,咨询/财会/法律,财税/审计,日常实习,日常实习,外企/合资,外企/合资,27届-29届,27,29,本科,兼职项目助理(PTA),"北京,上海,香港,远程/线上",https://mp.weixin.qq.com/s/by5uvq8k0UNYZ6-DzbPR7A,https://www.bain.com/careers/find-a-role/position/?jobid=104283,招满即止,,
2026-04-01,中兴通讯,电子/半导体/通信,网络通信,商赛/训练营,商赛,央国企,央国企,26届-29届,26,29,本科,"第十六届""中兴摔月""全球精英挑战赛",远程/线上,https://mp.weixin.qq.com/s/SSgMJ8YZt0yCORYHbnPZVw,https://zte.uchallenge.cn/tracks/algorithm,2026-05-08,2026-05-08,大厂/品牌
2026-04-01,世纪前沿,金融,金融,暑期实习,暑期实习,民企,民企,27届-28届,27,28,本科,量化研究暑期实习生,"深圳,上海,北京",https://mp.weixin.qq.com/s/Qo9seFWoHI5_37GQ6bVOwg,recruiter@centuryfrontier.com,招满即止,,可转正
2026-04-01,佳光业,建筑/地产,房产中介,暑期实习,暑期实习,民企,民企,26届-29届,26,29,本科,"人力岗,财务岗,法务岗,品牌岗,投融岗,招商岗,营运岗,市场推广岗,场馆运营岗,市场开发岗,赛事演艺岗,酒店运营岗,新媒体运营岗","深圳,广州,惠州,长沙,北京,上海,南京北京,北京远程/线上,南京,香港,上海全国各直营门店,杭州,澳大利亚悉尼",https://mp.weixin.qq.com/s/5usqRJ33T7BYfL2f_a1pFg,https://www.kaisagroup.com/touch/,招满即止,,可转正
2026-04-01,泰康资产,其他,,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,"债券研究部实习生,产品中心实习生,专户产品部实习生,数字化规划部实习生",北京,https://mp.weixin.qq.com/s/kqxYCTQr6qXp_HSOHkdMdA,https://jobtaikang.zhiye.com/custom/zcshixi?hideAll=true,招满即止,,
2026-04-01,南方基全,金融,金融,日常实习,日常实习,央国企,央国企,27届,27,27,硕士,"行业研究员,信用研究员,转债研究员,产业研究员,指数研究员,宏观研究员,交易员,跨境ETF研究员,量化研究员,A数据工程师,Al算法工程师,Al应用开发工程师,Al产品经理,系统研发工程师,养老金业务岗,机构销售经理,券商渠道销售经理,银行渠道销售经理","上海,深圳,北京",https://mp.weixin.qq.com/s/e3Nh_Syeext8JH_kfsGixA,https://wecruit.hotjob.cn/SU613da6c6bef57c3b6389b1cb/mc/position/campus,2026-04-20,2026-04-20,
2026-04-01,南方基全,金融,金融,校园大使,校园大使,央国企,央国企,27届-28届,27,28,本科,校园大使!,远程/线上,https://mp.weixin.qq.com/s/EKQI2ZPX7YXu_Cab3ktlBw,https://wecruit.hotjob.cn/SU613da6c6bef57c3b6389b1cb/mc/detail?postId=69cb6c19b436fa56dc6ada56&recruitType=society,招满即止,,
2026-04-01,华泰证券,金融,金融,暑期实习,暑期实习,央国企,央国企,27届,27,27,本科,"财富管理岗,机构服务岗,投资管理岗,职能支持岗,金融科技岗,AI岗,算法岗,软件开发岗,数据岗,测试岗,产品岗","北京,上海,深圳,南京,香港",https://mp.weixin.qq.com/s/P5QucGx1wkPbgrXec7OXyQ,job.htsc.com.cn,2026-05-10,2026-05-10,可转正
2026-04-01,汇添富基全,金融,金融,暑期实习,暑期实习,民企,民企,27届,27,27,本科,"助理行业分析师,固定收益助理分析师,助理量化分析师,助理指数分析师,助理AI算法工程师,助理信息技术工程师",上海,https://mp.weixin.qq.com/s/wMHwUFWKLjnF4BK8jvoG3w,https://htffund.m.zhiye.com/#/jobs?code=5182921a-1dc5-43ef-86d1-c725108353ea,2026-05-10,2026-05-10,
2026-04-01,淘车车,机械/制造/汽车,汽车产业,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,"零售顾问,销售实习生,抖音直播专员,抖音直播实习生",全国各直营门店,https://mp.weixin.qq.com/s/9WlDtrjgupiM7eU4s-BoLw,https://taoche.m.zhiye.com/#/jobs?jc=2,招满即止,,可转正
2026-04-01,ZENO芝诺,智能硬件/机器人,机器人,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,"机器人全栈工程师,具身智能算法工程师,机器人结构工程师,机械臂运控算法工程师,计算机视觉算法工程师,机器人软件工程师,导航规控算法工程师,嵌入式软件工程师,SLAM算法工程师,嵌入式硬件工程师,新媒体运营实习生,具身智能研究实习生","杭州,澳大利亚悉尼",https://mp.weixin.qq.com/s/CN6QZAUvwm2HQj4fRLTLMA,https://www.zenobot.ai/careers,招满即止,,
2026-04-01,香港入镜事物处,政府/事业单位/公共服务,公共管理,暑期实习,暑期实习,事业单位,事业单位,27届-29届,27,29,本科,暑期实习生,香港,https://mp.weixin.qq.com/s/GggCO_vAYaF5BbmY4c3THA,https://www.immd.gov.hk/hks/recruitment/index.html,2026/410,,
2026-03-31,金赛药业,医疗/生物医药,生物/医药,日常实习,日常实习,民企,民企,26届-27届,26,27,专科,供应链领域实习生计划,长春,https://mp.weixin.qq.com/s/D9DvkbUyLw20zJD2y6Dxig,https://app.mokahr.com/m/campus-recruitment/gensci/144980?locale=zh-CN#/home,招满即止,,
2026-03-31,招商证券,金融,金融,暑期实习,暑期实习,央国企,央国企,26届,26,26,本科,"投行项目承做岗,研究助理岗,衍生品做市交易岗,场外衍生品量化研究岗,财富顾问岗,金融科技岗","深圳,北京,上海,广州,杭州,南京,武汉,成都,全国各地分支机构",https://mp.weixin.qq.com/s/g1pikOKX4WY22Xs3bcRoZQ,https://wecruit.hotjob.cn/SU629dbc260dcad452299bc0fa/mc/position/campus?t=1677553995118,招满即止,,可转正
2026-03-31,歌尔股份,机械/制造/汽车,机械/电子,日常实习,日常实习,民企,民企,27届,27,27,本科,"研发类,制造类,职能类,市场与销售类,供应链与运营类","潍坊,青岛,北京,上海,西安",https://mp.weixin.qq.com/s/SP9lavyiixG4kfCMwYYZXw,https://wecruit.hotjob.cn/SU63c50f8b0dcad47488052192/mc/position/intern?projectCode=105801&showProjectBanner=true,招满即止,,
2026-03-31,同花顺,金融,金融,校园大使,校园大使,民企,民企,26届-29届,26,29,本科,校园大使,远程/线上,https://mp.weixin.qq.com/s/P9iDqjgDyB_Tndg2iBz3KA,http://campus.10jqka.com.cn/mobile/?code=081EU6000eml5W171S100bdKkn1EU60o&state=,招满即止,,"可转正,大厂/品牌"
2026-03-31,腾讯广告,互联网/软件/游戏,互联网,商赛/训练营,商赛,民企,央国企,26届-29届,26,29,本科,腾讯广告算法大赛,远程/线上,https://mp.weixin.qq.com/s/vttx9nkrLyOP8FP7NEA17Q,algo.qq.com/?type=register&channel=zp,招满即止,,"可转正,大厂/品牌"
2026-03-31,因诺资产,金融,金融,日常实习,日常实习,民企,央国企,27届,27,27,硕士,"大模型量化研究员,大模型应用开发工程师,大模型运维工程师",北京,https://mp.weixin.qq.com/s/f1ISx73gcygjZYq8anqN8Q,https://app.mokahr.com/social-recruitment/innoam/95439?locale=zh-CN#/,招满即止,,
2026-03-31,逻辑比特,机械/制造/汽车,机械/电子,日常实习,日常实习,民企,民企,,,,本科,"量子芯片制备与工艺,量子芯片设计与仿真,量子算法与软件开发,量子测控与实验平台,FPGA开发,软件开发及调控,嵌入式开发,硬件开发,射频开发,结构设计,自动化,工艺设计,商务",杭州,https://mp.weixin.qq.com/s/2Lu7s1GDHImkCJB6KXa6vg,邮箱career@logicqubit.com,招满即止,,可转正
2026-03-31,京东,互联网/软件/游戏,互联网,日常实习,日常实习,民企,民企,27届-29届,27,29,本科,"多模态大模型与应用,空间与具身智能,AIInfra,搜索推荐广告,安全,机器学习,大数据方向技术实习生","北京,上海,深圳",https://mp.weixin.qq.com/s/fJ7CwPCvLBKdnS3BBu2i4Q,https://campus.jd.com/api/wx/position/index?type=talent#/?selProjects=55&channelId=2416,招满即止,,大厂/品牌
2026-03-31,海信集团,消费品/零售/快消,家电,日常实习,日常实习,央国企,民企,27届,27,27,本科,"软件算法类,硬件研发类,光学及显示类,芯片类,结构类,暖通制冷类,技术工艺类,生产制造类,营销类,运营类,供应链类,质量类,职能类,管理类","青岛,深圳,武汉,上海,杭州,西安,顺德,江门,黄岛,平度,扬州,成都,湖州,贵阳",https://mp.weixin.qq.com/s/GI4nBGn8wsDcyaPL6QUhRw,https://jobs.hisense.com/intern/jobs?memory=%7B%7D&silence=1,招满即止,,"可转正,大厂/品牌"
2026-03-31,中国航天科工三院,国防军工/航空航天,国防军工,日常实习,日常实习,央国企,央国企,27届-29届,27,29,本科,飞航实践营实习岗(暑期),"北京,武汉,雄安,天津",https://mp.weixin.qq.com/s/oEIfx-XAzn2Q4Gl8ViYwNw?scene=1&click_id=161,https://mp.weixin.qq.com/s/oEIfx-XAzn2Q4Gl8ViYwNw?scene=1&click_id=161,2026-05-31,2026-05-31,
2026-03-31,国圣食品,消费品/零售/快消,食品,日常实习,日常实习,民企,民企,26届-27届,26,27,本科,生产见习生,"福建省,莆田",https://mp.weixin.qq.com/s/PE10LDynsCso__h8dflnOw,https://mp.weixin.qq.com/s/PE10LDynsCso__h8dflnOw,招满即止,,日常实习
2026-03-31,首域科技,互联网/软件/游戏,软件技术,日常实习,日常实习,民企,民企,26届-29届,26,29,硕士,"算法工程师,IT架构师(储备),全栈开发工程师(储备),产品经理(AI方向)",杭州,https://mp.weixin.qq.com/s/_8khUor9v-fqWLtpE0RCRA,投递邮箱:35735788@qq.com,招满即止,,日常实习
2026-03-30,宝洁,消费品/零售/快消,清洁洗护,暑期实习,暑期实习,外企/合资,外企/合资,27届,27,27,本科,财务部暑期实习生,广州,https://mp.weixin.qq.com/s/vzo5ZuGRM58gauMVChhpCw,careers.pg.com.cn,2026-04-08,2026-04-08,"可转正,大厂/品牌"
2026-03-30,联普翻译,传媒/文化/出版,影视文化,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,日语翻译实习生,广州,https://mp.weixin.qq.com/s/yEJrngZBz15bSKz_yo3Bbg,投简历至langpro@qq.com,招满即止,,可转正
2026-03-30,中国记协,传媒/文化/出版,出版传媒,日常实习,日常实习,央国企,央国企,26届-29届,26,29,本科,国内部业务学术处(评奖办公室)实习生,北京,https://mp.weixin.qq.com/s/vbO-V2w7kG-OZvPdX8x65g,https://mp.weixin.qq.com/s/vbO-V2w7kG-OZvPdX8x65g,招满即止,,大厂/品牌
2026-03-30,元朴,咨询/财会/法律,法律服务,日常实习,日常实习,民企,民企,26届-27届,26,27,本科,公司并购领域-实习生,北京,https://mp.weixin.qq.com/s/e8h6pMzGXN1hV6n-ZJzmuw,https://mp.weixin.qq.com/s/e8h6pMzGXN1hV6n-ZJzmuw,招满即止,,"可转正,大厂/品牌"
2026-03-30,自然之友,传媒/文化/出版,出版传媒,日常实习,日常实习,民企,民企,26届,26,26,本科,传播实习生,北京,https://mp.weixin.qq.com/s/wQbkmokjg0Ksztbj_BQ0cQ,投递简历至：hr331@fonchina.org,招满即止,,
2026-03-30,中国人民大学区域国别研究院,教育培训/科研,教育/培训,日常实习,日常实习,民企,民企,26届-29届,26,29,本科,"科研实习岗,综合助理","北京,深圳",https://mp.weixin.qq.com/s/6RzlHDzKbLm3vtFZvvNGzA,邮箱：whzsz@ruc.edu.cn,2026-04-06,2026-04-06,
2026-03-30,"华为芯片与器件
, BU",互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,"销售类:芯片与器件FAE经理,研发类:芯片与器件设计工程师,软件开发工程师,AI应用工程师,A模型工程师,算法工程师,硬件技术工程师","上海,杭州,北京,东莞,成部,西安",https://mp.weixin.qq.com/s/0e5BRlLFAePS4AEZOSQk7A,career.huawei.com,招满即止,,"可转正,大厂/品牌"
2026-03-30,三联生活实验室,传媒/文化/出版,出版传媒,日常实习,日常实习,民企,民企,27届-28届,27,28,本科,"运营,编导实习生",北京,https://mp.weixin.qq.com/s/i5mgEnTLu5TV9cr9sMMBZw,简历投递：guoyiqun@lifeweek.com.cn,招满即止,,
2026-03-30,绿色潇湘,能源/化工/环保,环境环保,日常实习,日常实习,社会机构/公益组织,社会机构,27届-28届,27,28,本科,"气候传播实习生,环境科学,传播学,社会学,农学等相关专业优先",长沙,https://mp.weixin.qq.com/s/0FYg1ZpOFPLps3JslRD4NA,简历投递：HR@greenhunan.org.cn,招满即止,,
2026-03-30,浙江首知识产权研究与服务中心,政府/事业单位/公共服务,公共服务,日常实习,日常实习,事业单位,事业单位,26届-29届,26,29,本科,实习生,杭州,https://mp.weixin.qq.com/s/BpSwMgO-6pScQMf9pfrRPA,邮箱：zjip2020@163.com,招满即止,,
2026-03-30,城市漫游计划,传媒/文化/出版,新媒体,日常实习,日常实习,民企,民企,26届-27届,26,27,本科,内容实习生,北京,https://mp.weixin.qq.com/s/yDDvWK5ouCqjgIciFBKnUw,简历投递：citywander2018@163.com,招满即止,,
2026-03-30,华为UCD与翻译中心,互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,"ID与UX设计师,软件开发工程师,AI模型工程师,AI应用工程师,人因与用户体验工程师","深圳,北京,上海,杭州,南京,西安,武汉",https://mp.weixin.qq.com/s/Ixey7V41AcdpYj3HKKF0vg,career.huawei.com,招满即止,,"可转正,大厂/品牌"
2026-03-30,华为产品数字化与IT装备部,互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,"AI应用工程师,软件开发工程师,AI模型工程师","北京,上海,杭州,东莞",https://mp.weixin.qq.com/s/TP1tgyra8pZr1uVrGAZQEw,career.huawei.com,招满即止,,"可转正,大厂/品牌"
2026-03-30,宝洁,消费品/零售/快消,清洁洗护,暑期实习,暑期实习,外企/合资,外企/合资,27届,27,27,本科,人力资源部暑期实习生,"广州,北京",https://mp.weixin.qq.com/s/bATPjpFRjgn5gmhXe1XCOw,careers.pg.com.cn,2026-04-08,2026-04-08,"可转正,大厂/品牌"
2026-03-30,蚂蚁灵波,金融,金融,日常实习,日常实习,民企,民企,27届-29届,27,29,本科,日常实习生,杭州,https://mp.weixin.qq.com/s/K73lr8xP-yUfKy_7jUjCFg,投递邮箱：yuezhen.zz@antgroup.com,招满即止,,"可转正,大厂/品牌"
2026-03-30,欢乐谷,消费品/零售/快消,商业旅游,日常实习,日常实习,民企,民企,27届-29届,27,29,本科,短视频实习生,重庆,https://mp.weixin.qq.com/s/-cE3lxi1oauhlgWTTwiiQQ?scene=1&click_id=32,litiantian04@chinaoct.com,招满即止,,大厂/品牌
2026-03-30,开心麻花,传媒/文化/出版,影视文化,日常实习,日常实习,民企,民企,27届-29届,27,29,本科,自媒体运营实习生,深圳,https://mp.weixin.qq.com/s/9Ov3lbjEnv9jy2rFc-l8tg,邮箱szjyhr@kaixinmahua.com.cn,招满即止,,
2026-03-30,终南联合国人口基金山寨,消费品/零售/快消,商旅,日常实习,日常实习,社会机构/公益组织,社会机构,27届-29届,27,29,本科,南南合作项目实习生,北京,https://mp.weixin.qq.com/s/n-jERlDC-uyRSlpQHk7UNQ,邮箱：njiang@unfpa.org,2026-04-09,2026-04-09,
2026-03-30,宝洁,消费品/零售/快消,清洁洗护,暑期实习,暑期实习,外企/合资,外企/合资,27届,27,27,本科,客户生意发展部暑期实习生,"北京,上海,广州,成都,武汉,西安",https://mp.weixin.qq.com/s/TPlt17xNk0y4siYrZX4N5w,careers.pg.com.cn,2026-04-08,2026-04-08,"可转正,大厂/品牌"
2026-03-30,华为半导体业务部,互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,"芯片与器件设计工程师,软件开发工程师,硬件技术工程师,算法工程师,AlInfra工程师,Al应用工程师岗位京向:AI技术应用,Al系统软件,Al模型工程师,A安全与隐私工程师,结构与材料工程师,技术研究工程师,网络安全与隐私保护工程师,热设计工程师,数据科学工程师等Allnfra工程师,AI应用工程师,Al模型工程师,AI算法A安全与隐私工程师:Al应用号软件开发工程师,数据科学工程师,云服务开发工程师,云服务开发硬件技术工程师,单板硬件算法工程师,网络安全与隐私保护工程师,ID与UX设计师:","深圳,上海,北京,南京,杭州,西安,东芜,武汉,成部,苏州",https://mp.weixin.qq.com/s/nMQo3yXNgGfyQ260jJuPjw,投递简历:career.huawei.com,招满即止,,"可转正,大厂/品牌"
2026-03-30,华为云核心网,互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,"Allnfra工程师,A应用工程师,AI模型工程师,AI算法AI安全与隐私工程师:AI应用号软件开发工程师,数据料学工程师,云服务开发工程师,云服务开发硬件技术工程师,单板硬件算法工程师,网络安全与隐私保护工程师,ID与UX设计师","上海,西安,北京,东莞,杭州,南京",https://mp.weixin.qq.com/s/mQR9HReHzvjilHAQzSBIig,https://career.huawei.com/reccampportal/portal5/campus-recruitment.html?jobTypes=0#jobRecommendBox,招满即止,,"可转正,大厂/品牌"
2026-03-30,华为公共开发部,互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,"软件开发工程师,技术研究工程师数据科学工程师,云服务开发工程师算法工程师,Al Infra工程师,AI应用工程师,A模型工程师,A安全与隐私工程师","上海,东莞,西安,南京,武汉,深圳,北京,杭州,成都",https://mp.weixin.qq.com/s/kohxvK0c0bgYckSgEpFODg,career.huawei.com,招满即止,,"可转正,大厂/品牌"
2026-03-30,华为光产品线,互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,"A1训练系统,AI算子技术,AI数据系统,多模态大模型,语言大模型,端侧大模型,大模型数据技术,后训练与强化学习,空间智能,Agent技术,AI算法,AI技术应用,AI应用安全,AI模型与info安全,嵌入式软件,通用软件,操作系统与编译器,软件算法,感知算法,封装算法,媒体算法,存储算法,控制算法,数据科学工程师,光通信,无线通信,网络安全","上海,杭州,北京,成都,西安",https://mp.weixin.qq.com/s/oIUxaHJjfzqid1Lk_Q-jGA,https://career.huawei.com/reccampportal/portal5/campus-recruitment.html?jobTypes=0#jobRecommendBox,招满即止,,"可转正,大厂/品牌"
2026-03-30,华为服务与软件研究院,互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,"Al模型工程师:多模态大模型,A算法,语言大模型,大模型数据技术,后训练与强化学习,Agent技术,空间智能,端侧大模型,搜索推荐,Al模型评测,Al应用工程师:A技术应用,AI系统软件,Allnfra工程师:AI训推系统,建模仿真,AI算子技术,AI数据系统,A安全与隐私工程师:Al应用安全,A模型与Infra安全,软件开发工程师:通用软件,数据率,算法工程师:通信算法,软件算法,媒体算法,仿真算法,网络安全与隐私保护工程师:网络安全,数据安全与隐私保护,数据科学工程师:热设计工程师:热设计","东莞(松山湖),上海,南京,长沙,西安,济南,北京,成都",https://mp.weixin.qq.com/s/BW5i3VOJwM-Hw_JGYwBCCg?scene=1,career.huawei.com,招满即止,,"可转正,大厂/品牌"
2026-03-30,华为财经,互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,财务专员,深圳,https://mp.weixin.qq.com/s/85Bt8_5TINFnTgx3cjHmmg?scene=1,career.huawei.com,招满即止,,"可转正,大厂/品牌"
2026-03-30,中国仲裁法学研究院,咨询/财会/法律,法务服务,日常实习,日常实习,事业单位,事业单位,27届-29届,27,29,本科,实习生,北京,https://mp.weixin.qq.com/s/PBa56dI160mNuT5G4uR-rg,邮箱:caaL2023@ccpit.org,招满即止,,"可转正,大厂/品牌"
2026-03-30,广东省翻译协会,传媒/文化/出版,传媒出版,日常实习,日常实习,社会机构/公益组织,社会机构,27届-29届,27,29,本科,"西班牙语,葡萄牙语,德语,意大利语,俄语,法语,韩语,日语,阿拉伯语,英语翻译实习生",广州,https://mp.weixin.qq.com/s/QEXE-t-fCCrzDOBYBWYeBg,邮箱：tagd@188.com,招满即止,,
2026-03-30,瓦肆VASear,传媒/文化/出版,影视文化,日常实习,日常实习,民企,民企,27届-29届,27,29,本科,新媒体运营实习生,深圳,https://mp.weixin.qq.com/s/uMmNZ6FzsBH4rOva2XKKhg,投递邮箱：info-sh@vasculture.com,招满即止,,
2026-03-30,福州新东方,教育培训/科研,教育/培训,日常实习,日常实习,民企,民企,27届-28届,27,28,本科,"设计实习,行政实习生",福州,https://mp.weixin.qq.com/s/v8Ou1eSroQMi_x6ghqDAHg,https://mp.weixin.qq.com/s/v8Ou1eSroQMi_x6ghqDAHg,招满即止,,
2026-03-30,民生银行南京分行,银行,银行,日常实习,日常实习,央国企,央国企,27届-28届,27,28,本科,实习生,"徐州,连云港,宿迁,淮安,盐城,扬州,南京,镇江,常州,泰州,无锡,南通",https://mp.weixin.qq.com/s/kPL7-f264G8HdCpfY5jx_g,https://career.cmbc.com.cn/,招满即止,,大厂/品牌
2026-03-30,富邦华一,银行,银行,暑期实习,暑期实习,民企,民企,27届-29届,27,29,本科,境内台湾籍暑期实习生,广州,https://mp.weixin.qq.com/s/XAuUJT-5-Z9uTf1iF1LllA,https://v.wjx.cn/vm/tpHWd1P.aspx,2026-05-05,2026-05-05,"可转正,大厂/品牌"
2026-03-30,"华为芯片与器件
BU",互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,"销售类:芯片与器件FAE经理

研发类:芯片与器件设计工程师,软件开发工程师,AI应用工程师,A模型工程师,算法工程师,硬件技术工程师","上海,杭州,北京,东莞,成部,西安",https://mp.weixin.qq.com/s/0e5BRlLFAePS4AEZOSQk7A,career.huawei.com,招满即止,,"可转正,大厂/品牌"
2026-03-30,华为服务与软件研究院,互联网/软件/游戏,互联网,"暑期实习,日常实习","暑期实习, 日常实习",民企,民企,27届,27,27,本科,"Al模型工程师:多模态大模型,A算法,语言大模型,大模型数据技术,后训练与强化学习,Agent技术,空间智能,端侧大模型,搜索推荐,Al模型评测

Al应用工程师:A技术应用,AI系统软件

Allnfra工程师:AI训推系统,建模仿真,AI算子技术,AI数据系统

A安全与隐私工程师:Al应用安全,A模型与Infra安全

软件开发工程师:通用软件,数据率

算法工程师:通信算法,软件算法,媒体算法,仿真算法

网络安全与隐私保护工程师:网络安全,数据安全与隐私保护

数据科学工程师:热设计工程师:热设计","东莞(松山湖),上海,南京,长沙,西安,济南,北京,成都",https://mp.weixin.qq.com/s/BW5i3VOJwM-Hw_JGYwBCCg?scene=1,career.huawei.com,招满即止,,"可转正,大厂/品牌"
2026-03-27,鹏华基金,金融,金融,暑期实习,暑期实习,民企,央国企,27届,27,27,硕士,"助理研究员,助理量化研究员,助理债券研究员,助理基金研究员,助理开发工程师,助理金融工程师,数据分析助理,基金会计助理,助理产品设计师,合规助理,监察稽核助理,反洗钱助理,风控助理,行政助理,渠道经理助理,高级客服代表,营销策划经理,机构业务经理,电子商务助理,渠道经理","北京,上海,深圳,武汉,南京,广州,贵阳",https://mp.weixin.qq.com/s/uqKFbqCR1Gp-mT-o6433wg,https://job.phfund.com.cn,2026-05-31,2026-05-31,
2026-03-27,宝洁,消费品/零售/快消,清洁洗护,暑期实习,暑期实习,外企/合资,外企/合资,27届,27,27,本科,"供应链管理部暑期实习生:包括生产智造,工程管理,供应链运营,质量保障,全球采购,新品管理等部门","广州,太仓",https://mp.weixin.qq.com/s/E5LUZ2WiGhY5Cin_-w-e5w,careers.pg.com.cn,2026-04-08,2026-04-08,"可转正,大厂/品牌"
2026-03-27,汇丰银行,银行,银行,暑期实习,暑期实习,央国企,外企/合资,26届-27届,26,27,本科,中国学生计划(暑期实习),"上海,北京,深圳,广州,成都,杭州,苏州,南京,无锡",https://campus.51job.com/hsbc/m/index.html,https://campus.51job.com/hsbc/sip.html,2026-03-31,2026-03-31,大厂/品牌
2026-03-27,网易浪潮,传媒/文化/出版,新媒体,日常实习,日常实习,民企,民企,26届-27届,26,27,本科,"运营实习生,微博运营实习生,视频策划实习生,答案如下内容实习生",北京,https://mp.weixin.qq.com/s/Wze0mSTx4NBoZtBkNC-1PQ,投递邮箱：diewelle4intern@163.com,招满即止,,大厂/品牌
2026-03-27,雅培电生理,医疗/生物医药,生物/医药,日常实习,日常实习,外企/合资,外企/合资,26届,26,26,本科,临床技术工程师,"北京,石家主,呼和浩特,太原,哈尔滨,大庆,长春,济南,青岛,南昌,赣州,郑州,西安,兰州,乌鲁木齐,青海,苏州,南京,杭州,宁波,金华,绍兴,湖州,台州,武汉,襄阳,福州,深圳",https://mp.weixin.qq.com/s/22uN3TInBUxVYfUykd9TnA,https://wx85591bec296dc330.wx.moseeker.com/m/position/3389940?wechat_signature=Y2FiODg5NDQzOGQ0NjE1Y2NlM2I4MWNkOGE3NzQyMGJkMzRjM2IyMQ%3D%3D,招满即止,,"可转正,大厂/品牌"
2026-03-27,蔚来,机械/制造/汽车,汽车产业,日常实习,日常实习,民企,民企,27届,27,27,本科,"端到端大模型算法实习生,智能辅助驾驶实习生,基础与世界模型研究型实习生","上海,北京",https://mp.weixin.qq.com/s/u-yQhYkyQHFL3JNUYW27tA,https://nio.jobs.feishu.cn/campus/?keywords=&category=&location=&project=7620271579972569394&type=&job_hot_flag=&current=1&limit=10&functionCategory=&tag=&spread=XWCMMR9,招满即止,,"可转正,大厂/品牌"
2026-03-27,智慧矩阵,互联网/软件/游戏,人工智能,日常实习,日常实习,民企,民企,27届,27,27,本科,"大模型训练实习生(AI算法方向,产品/运营实习生(AI产品/用户/市场方向)","西安,杭州",https://mp.weixin.qq.com/s/fx6tMolhcv6-jSoNwERjxA,投递邮箱：hr@yygu.cn,招满即止,,
2026-03-27,思特奇,互联网/软件/游戏,软件技术,日常实习,日常实习,民企,民企,27届,27,27,硕士,"产品经理实习生,销售实习生,项日实习生,经营实习生,过程改进实习生,运营管理实习生,招聘实习生,HRBP实习生,培训实习生,绩效实习生,薪酬实习生,组织发展实习生,结算会计实习生","北京,合肥,成都,太原,深圳,广州,全国各省会城市",https://mp.weixin.qq.com/s/HHEH72mEPbp0oQ1MMEhVQg,http://www.si-tech.com.cn,招满即止,,
2026-03-27,森马,消费品/零售/快消,服饰,日常实习,日常实习,民企,民企,26届-29届,26,29,不限,"店铺运营,电商运营,商品运营,直播运营,新零售运营,AIGC视觉设计,电商视觉设计,数据运营","杭州,上海",https://mp.weixin.qq.com/s/pnp9SrFNOBwsrQp3e4qf4A,https://www.si-tech.com.cn/pub-page/index.html,招满即止,,大厂/品牌
2026-03-27,HRnetGroup,咨询/财会/法律,财税/审计,日常实习,日常实习,外企/合资,外企/合资,26届-29届,26,29,本科,消费品赛道猎头顾问实习生,上海,https://mp.weixin.qq.com/s/oNfIbSccUJRZRz-jW9h3qA,https://hrnetgroup.mikecrm.com/DGrUqdP,招满即止,,
2026-03-27,洪泰基金,金融,金融,日常实习,日常实习,民企,民企,26届-29届,26,29,硕士,股权投资管培生,"北京,上海,深圳",https://mp.weixin.qq.com/s/Jr1nY_Iro4qZU5d1y6smYg,投递邮箱：campus@apluscap.com,招满即止,,可转正
2026-03-27,建投资本,金融,金融,日常实习,日常实习,央国企,民企,26届-27届,26,27,硕士,"基金管理助理岗,法务风控助理岗,综合党务岗","安徽,合肥",https://mp.weixin.qq.com/s/VYsOJG432Ge9baewpy1Jyg,https://hfjtjt2026.zhaopin.com,招满即止,,
2026-03-27,奥维咨询,咨询/财会/法律,人事咨询,商赛/训练营,商赛,外企/合资,外企/合资,26届-29届,26,29,本科,Oliver Wyman Impact咨询案例大賽,远程/线上,https://mp.weixin.qq.com/s/sm6DPvRK24vWn9LfIoW33Q,https://oliverwyman.co1.qualtrics.com/jfe/form/SV_7VP00sIBq28ZBDU,2026-04-23,2026-04-23,
